,Unnamed: 0,batch_size,clip_grad_norm,data_path,device,exclude_classes,handle_max_length,logging_steps,max_lr,model,num_classes,num_epochs,output_dir,save_path,seed,warmup_steps,weight_decay,c,grad_accum_steps,reduction,f1_score
180,180,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/044208,36756,150,1e-05,,,,
181,181,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/022131,30397,100,0.0001,,,,
182,182,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/045953,55940,150,0.0001,,,,
183,183,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/045013,22299,50,0.0001,,,,
184,184,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/041302,97903,50,0.01,,,,
185,185,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/001746,98535,50,1e-05,,,,
186,186,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/002240,61819,100,1e-05,,,,
187,187,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/045201,7627,50,0.0001,,,,
188,188,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/004654,58888,150,0.0001,,,,
189,189,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/050613,59255,25,0.001,,,,
190,190,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/002911,89463,150,1e-05,,,,
191,191,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/020311,37857,150,1e-05,,,,
192,192,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/041619,22393,100,0.01,,,,
193,193,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/003244,62233,25,0.0001,,,,
194,194,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/053143,44851,100,0.01,,,,
195,195,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/043122,10271,50,1e-05,,,,
196,196,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/051417,67095,100,0.001,,,,
197,197,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/044540,86124,25,0.0001,,,,
198,198,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,40,../results,../results/20220427/021510,18860,50,0.0001,,,,
199,199,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/004930,5720,150,0.0001,,,,
200,200,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/031434,59859,50,1e-05,,,,
201,201,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/052206,99463,25,0.01,,,,
202,202,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/045645,1928,100,0.0001,,,,
203,203,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/024108,76419,100,0.001,,,,
204,204,16,,../data/dataset.pkl,cuda,unknown,truncate,5,0.0005,clinicalbiobert,5,40,../results,../results/20220427/000437,69737,100,0.01,,,,
205,205,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/003742,79565,50,0.0001,,,,
206,206,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/001910,88505,50,1e-05,,,,
207,207,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/023001,10605,25,0.001,,,,
208,208,16,,../data/dataset.pkl,cuda,unknown,truncate,5,0.0005,clinicalbiobert,5,50,../results,../results/20220427/000020,90411,50,0.01,,,,
209,209,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/045402,28436,100,0.0001,,,,
210,210,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/010141,38396,100,0.001,,,,
211,211,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/040409,39923,150,0.001,,,,
212,212,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,40,../results,../results/20220427/020847,12168,25,0.0001,,,,
213,213,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/032242,93305,150,1e-05,,,,
214,214,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/032724,99627,25,0.0001,,,,
215,215,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/025612,37419,50,0.01,,,,
216,216,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/043024,53344,50,1e-05,,,,
217,217,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/031251,87572,50,1e-05,,,,
218,218,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/022311,45816,150,0.0001,,,,
219,219,16,,../data/dataset.pkl,cuda,unknown,truncate,5,0.0005,clinicalbiobert,5,50,../results,../results/20220427/000516,48071,100,0.01,,,,
220,220,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/011901,75383,50,0.01,,,,
221,221,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/034352,53615,150,0.0001,,,,
222,222,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/032226,80230,150,1e-05,,,,
223,223,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/020051,57075,100,1e-05,,,,
224,224,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/052832,15348,50,0.01,,,,
225,225,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/002755,47706,150,1e-05,,,,
226,226,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,40,../results,../results/20220427/020431,235,150,1e-05,,,,
227,227,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/043949,31983,150,1e-05,,,,
228,228,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/004907,1170,150,0.0001,,,,
229,229,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/040147,92749,150,0.001,,,,
230,230,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/005553,19012,25,0.001,,,,
231,231,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/035354,59003,50,0.001,,,,
232,232,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/005643,30334,50,0.001,,,,
233,233,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,40,../results,../results/20220427/022927,8864,25,0.001,,,,
234,234,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/052558,50942,25,0.01,,,,
235,235,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/012108,55399,100,0.01,,,,
236,236,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/021310,86143,50,0.0001,,,,
237,237,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/044748,39811,25,0.0001,,,,
238,238,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/015313,70579,50,1e-05,,,,
239,239,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/051923,80337,150,0.001,,,,
240,240,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/021810,64672,100,0.0001,,,,
241,241,16,,../data/dataset.pkl,cuda,unknown,truncate,5,0.0005,clinicalbiobert,5,30,../results,../results/20220427/000809,50133,150,0.01,,,,
242,242,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/042546,20845,25,1e-05,,,,
243,243,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/032750,12204,25,0.0001,,,,
244,244,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/014117,13885,100,0.01,,,,
245,245,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/020813,47735,25,0.0001,,,,
246,246,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/025756,27508,100,0.01,,,,
247,247,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/031921,12750,100,1e-05,,,,
248,248,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/032910,86569,25,0.0001,,,,
249,249,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/035656,44794,100,0.001,,,,
250,250,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/043400,50675,50,1e-05,,,,
251,251,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/054037,11401,150,0.01,,,,
252,252,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/052336,27123,25,0.01,,,,
253,253,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/005837,39014,50,0.001,,,,
254,254,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/014129,73453,150,0.01,,,,
255,255,16,,../data/dataset.pkl,cuda,unknown,truncate,5,0.0005,clinicalbiobert,5,40,../results,../results/20220427/000817,96669,150,0.01,,,,
256,256,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/030804,5416,25,1e-05,,,,
257,257,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,40,../results,../results/20220427/022322,10174,150,0.0001,,,,
258,258,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/042110,35032,150,0.01,,,,
259,259,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/015248,15038,25,1e-05,,,,
260,260,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/050939,32566,50,0.001,,,,
261,261,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/041647,94000,100,0.01,,,,
262,262,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/041909,37916,100,0.01,,,,
263,263,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/052034,36741,150,0.001,,,,
264,264,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/011305,88842,25,0.01,,,,
265,265,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/005147,99350,25,0.001,,,,
266,266,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/024753,16723,25,0.01,,,,
267,267,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/004154,17206,100,0.0001,,,,
268,268,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/051557,43282,100,0.001,,,,
269,269,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/014127,57527,150,0.01,,,,
270,270,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/043525,69220,100,1e-05,,,,
271,271,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/031232,60551,50,1e-05,,,,
272,272,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/023606,78496,50,0.001,,,,
273,273,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/035200,41118,50,0.001,,,,
274,274,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/024255,614,150,0.001,,,,
275,275,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/015810,85906,100,1e-05,,,,
276,276,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/021110,57554,25,0.0001,,,,
277,277,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/030449,67286,150,0.01,,,,
278,278,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/050452,59335,25,0.001,,,,
279,279,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/011624,50092,50,0.01,,,,
280,280,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/042729,51036,25,1e-05,,,,
281,281,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/001305,16934,25,1e-05,,,,
282,282,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,40,../results,../results/20220427/053729,30340,150,0.01,,,,
283,283,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/030300,61789,150,0.01,,,,
284,284,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/044434,99128,25,0.0001,,,,
285,285,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/040159,81972,150,0.001,,,,
286,286,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/004411,11288,100,0.0001,,,,
287,287,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/035736,87994,100,0.001,,,,
288,288,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/011125,57466,25,0.01,,,,
289,289,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/002552,46641,100,1e-05,,,,
290,290,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/021518,97247,50,0.0001,,,,
291,291,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/045839,26829,150,0.0001,,,,
292,292,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/050152,4461,150,0.0001,,,,
293,293,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/022602,46254,150,0.0001,,,,
294,294,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/031931,40041,100,1e-05,,,,
295,295,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/042050,35574,150,0.01,,,,
296,296,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/053625,40279,150,0.01,,,,
297,297,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/014119,17376,100,0.01,,,,
298,298,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/041225,85095,50,0.01,,,,
299,299,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/010412,48390,100,0.001,,,,
300,300,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,40,../results,../results/20220427/033327,63369,50,0.0001,,,,
301,301,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/050316,67690,25,0.001,,,,
302,302,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,30,../results,../results/20220427/001257,43891,25,1e-05,,,,
303,303,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,40,../results,../results/20220427/025812,43376,100,0.01,,,,
304,304,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/004246,76385,100,0.0001,,,,
305,305,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/033944,75245,100,0.0001,,,,
306,306,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/051723,77385,150,0.001,,,,
307,307,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,30,../results,../results/20220427/050753,86951,50,0.001,,,,
308,308,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/003433,5911,25,0.0001,,,,
309,309,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/033433,64378,50,0.0001,,,,
310,310,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,50,../results,../results/20220427/001950,96685,50,1e-05,,,,
311,311,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/033221,16212,50,0.0001,,,,
312,312,16,,../data/dataset.pkl,cuda,unknown,truncate,5,0.0005,clinicalbiobert,5,50,../results,../results/20220427/001109,94029,150,0.01,,,,
313,313,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,50,../results,../results/20220427/034924,98627,25,0.001,,,,
314,314,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-06,clinicalbiobert,5,50,../results,../results/20220427/042745,62628,25,1e-05,,,,
315,315,16,,../data/dataset.pkl,cuda,unknown,truncate,5,1e-05,clinicalbiobert,5,40,../results,../results/20220427/003412,88243,25,0.0001,,,,
316,316,16,,../data/dataset.pkl,cuda,unknown,truncate,5,5e-05,clinicalbiobert,5,30,../results,../results/20220427/034206,67369,150,0.0001,,,,
317,317,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/024446,68022,150,0.001,,,,
318,318,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,30,../results,../results/20220427/023302,31602,50,0.001,,,,
319,319,16,,../data/dataset.pkl,cuda,unknown,truncate,5,2e-05,clinicalbiobert,5,50,../results,../results/20220427/015620,13695,50,1e-05,,,,
